Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA100,MA200,RSI_Long,Returns_Month,Returns_Quarter,Returns_Year
2007-04-23 00:00:00-04:00,0.9769999980926514,1.0069999694824219,0.9769999980926514,0.9850000143051147,774000,0.0,0.0,,,,,,,,
2007-04-24 00:00:00-04:00,0.9900000095367432,1.0,0.9729999899864197,0.9829999804496765,708000,0.0,0.0,,,,,,,,
2007-04-25 00:00:00-04:00,0.9800000190734863,1.0490000247955322,0.9800000190734863,1.034999966621399,1600000,0.0,0.0,,,,,,,,
2007-04-26 00:00:00-04:00,1.0470000505447388,1.0470000505447388,1.0119999647140503,1.0190000534057617,734000,0.0,0.0,0.9916999965906144,,,,,,,
2007-04-27 00:00:00-04:00,1.0110000371932983,1.0399999618530273,0.9990000128746033,1.0199999809265137,1122000,0.0,0.0,0.9988999962806702,,,,,,,
2007-04-30 00:00:00-04:00,1.0199999809265137,1.1059999465942383,1.0199999809265137,1.0410000085830688,2719000,0.0,0.0,1.0059999972581863,,,,,0.18835619164689876,,
2007-05-01 00:00:00-04:00,1.0499999523162842,1.090000033378601,1.0099999904632568,1.0490000247955322,1240000,0.0,0.0,1.0065499991178513,,,,,0.16685209965817172,,
2007-05-02 00:00:00-04:00,1.0529999732971191,1.0640000104904175,1.0399999618530273,1.0399999618530273,609000,0.0,0.0,1.0056499987840652,,,,,0.0019267574900587725,,
2007-05-03 00:00:00-04:00,1.0410000085830688,1.0499999523162842,1.031000018119812,1.0429999828338623,843000,0.0,0.0,1.006999996304512,,,,,-0.014177680662641468,,
2007-05-04 00:00:00-04:00,1.0399999618530273,1.059999942779541,1.0369999408721924,1.0579999685287476,722000,0.0,0.0,1.0108999937772751,,,,,0.04133851846793535,,
2007-05-07 00:00:00-04:00,1.0759999752044678,1.1050000190734863,1.0399999618530273,1.0570000410079956,1741000,0.0,0.0,1.0137499958276748,,,,,0.078571449424365,,
2007-05-08 00:00:00-04:00,1.0499999523162842,1.059999942779541,1.0449999570846558,1.0499999523162842,1469000,0.0,0.0,1.0172499924898148,,,,,0.04999995231628418,,
2007-05-09 00:00:00-04:00,1.0889999866485596,1.1349999904632568,1.0499999523162842,1.1239999532699585,4082000,0.0,0.0,1.0257499903440475,,,,,0.14693870550391708,,
2007-05-10 00:00:00-04:00,1.0870000123977661,1.0870000123977661,0.9959999918937683,1.0149999856948853,4910000,0.0,0.0,1.027249988913536,,,,,0.06394128904978946,,
2007-05-11 00:00:00-04:00,1.0219999551773071,1.0499999523162842,1.0,1.0399999618530273,2717000,0.0,0.0,1.0305499881505966,,,,,0.05583750939000054,,
2007-05-14 00:00:00-04:00,1.0440000295639038,1.0499999523162842,1.0199999809265137,1.0429999828338623,2098000,0.0,0.0,1.0319499880075456,,,,,0.07084189665655871,,
2007-05-15 00:00:00-04:00,1.0199999809265137,1.0429999828338623,1.0199999809265137,1.0240000486373901,1336000,0.0,0.0,1.031899991631508,,,,,0.008867057211181528,,
2007-05-16 00:00:00-04:00,1.0199999809265137,1.0390000343322754,1.0,1.0099999904632568,861000,0.0,0.0,1.0305499941110612,,,,,-0.014634132725648952,,
2007-05-17 00:00:00-04:00,1.0,1.0080000162124634,1.0,1.0019999742507935,1110000,0.0,0.0,1.0311999917030334,,,,,-0.03375117513696424,,
2007-05-18 00:00:00-04:00,1.0,1.0099999904632568,0.9739999771118164,1.0019999742507935,1871000,0.0,0.0,1.0319999903440475,,,,,0.01314454150137534,,
2007-05-21 00:00:00-04:00,1.0010000467300415,1.0089999437332153,0.9919999837875366,1.003999948501587,2156000,0.0,0.0,1.0329499870538712,,,,,0.018255524386369792,,
2007-05-22 00:00:00-04:00,0.9950000047683716,1.0110000371932983,0.9950000047683716,1.003999948501587,825000,0.0,0.0,1.0339999854564668,,,,,0.019289273015773434,,
2007-05-23 00:00:00-04:00,0.9959999918937683,1.0119999647140503,0.9959999918937683,1.0,763000,0.0,0.0,1.0322499871253967,,,,,0.01729401819778964,,
2007-05-24 00:00:00-04:00,0.996999979019165,1.0080000162124634,0.9929999709129333,0.9990000128746033,606000,0.0,0.0,1.0312499850988388,,,,,-0.03478256512829858,,
2007-05-25 00:00:00-04:00,0.9919999837875366,1.0049999952316284,0.9919999837875366,1.003999948501587,617000,0.0,0.0,1.0304499834775924,,,,,-0.014720416210029175,,
2007-05-29 00:00:00-04:00,1.0,1.00600004196167,0.9919999837875366,1.003000020980835,659000,0.0,0.0,1.0285499840974808,,,,,-0.016666627709381765,,
2007-05-30 00:00:00-04:00,1.0010000467300415,1.003000020980835,0.9950000047683716,1.003000020980835,800000,0.0,0.0,1.0262499839067458,,,,,-0.036503349941328644,,
2007-05-31 00:00:00-04:00,1.003000020980835,1.0080000162124634,0.9959999918937683,1.00600004196167,1122000,0.0,0.0,1.024549987912178,,,,,-0.04099140306716742,,
2007-06-01 00:00:00-04:00,1.0110000371932983,1.0110000371932983,1.0010000467300415,1.003999948501587,853000,0.0,0.0,1.0225999861955644,,,,,-0.03461539872299335,,
2007-06-04 00:00:00-04:00,1.0049999952316284,1.0670000314712524,1.0019999742507935,1.055999994277954,2223000,0.0,0.0,1.0224999874830245,,,,,0.012464057198515288,,
2007-06-05 00:00:00-04:00,1.1299999952316284,1.184999942779541,1.1030000448226929,1.1430000066757202,9190000,0.0,0.0,1.0267999857664107,,,,,0.08034030309582474,,
2007-06-06 00:00:00-04:00,1.149999976158142,1.1540000438690186,1.100000023841858,1.1200000047683716,3502000,0.0,0.0,1.0302999883890152,,,,,0.05960261240888576,,
2007-06-07 00:00:00-04:00,1.1299999952316284,1.1339999437332153,1.1100000143051147,1.1150000095367432,1869000,0.0,0.0,1.0298499912023544,,,,,0.06190481921172464,,
2007-06-08 00:00:00-04:00,1.1330000162124634,1.1330000162124634,1.0169999599456787,1.065000057220459,3656000,0.0,0.0,1.0323499947786332,1.0195599937438964,,,58.55204152972204,-0.052491012902497136,,
2007-06-11 00:00:00-04:00,1.0549999475479126,1.0800000429153442,1.024999976158142,1.0509999990463257,1347000,0.0,0.0,1.0328999966382981,1.023059993982315,,,57.81948375549392,0.035467993949570564,,
2007-06-12 00:00:00-04:00,1.0410000085830688,1.1130000352859497,1.0410000085830688,1.0729999542236328,1459000,0.0,0.0,1.0343999952077865,1.0265399932861328,,,57.78175343578475,0.03173076305869049,,
2007-06-13 00:00:00-04:00,1.0989999771118164,1.0989999771118164,1.0549999475479126,1.065999984741211,807000,0.0,0.0,1.0364999920129776,1.0270999932289124,,,51.41987857816886,0.022051775921277494,,
2007-06-14 00:00:00-04:00,1.0800000429153442,1.0920000076293945,1.0700000524520874,1.0759999752044678,1541000,0.0,0.0,1.0397999912500382,1.0274599933624267,,,50.92213176074738,0.05078117587618536,,
2007-06-15 00:00:00-04:00,1.100000023841858,1.100000023841858,1.0679999589920044,1.0740000009536743,954000,0.0,0.0,1.0433999925851822,1.0286199927330018,,,53.098289741057236,0.06336634761854065,,
2007-06-18 00:00:00-04:00,1.0889999866485596,1.0889999866485596,1.0499999523162842,1.0750000476837158,1210000,0.0,0.0,1.0470499962568283,1.0305199933052063,,,55.2719229375928,0.07285436657571309,,
2007-06-19 00:00:00-04:00,1.0859999656677246,1.1349999904632568,1.0720000267028809,1.0880000591278076,1645000,0.0,0.0,1.0512500017881394,1.0322799944877625,,,54.92170454918211,0.08582843022657505,,
2007-06-20 00:00:00-04:00,1.097000002861023,1.1299999952316284,1.090999960899353,1.097000002861023,2300000,0.0,0.0,1.055900004506111,1.0346199941635132,,,56.62514231203168,0.09262954096584708,,
2007-06-21 00:00:00-04:00,1.1100000143051147,1.1109999418258667,1.0859999656677246,1.0989999771118164,1480000,0.0,0.0,1.0608500033617019,1.0375199937820434,,,58.44004811671468,0.09462154729391337,,
2007-06-22 00:00:00-04:00,1.0989999771118164,1.1139999628067017,1.0520000457763672,1.0529999732971191,7752000,0.0,0.0,1.0635500013828278,1.0388799929618835,,,53.89015910626284,0.05299997329711914,,
2007-06-25 00:00:00-04:00,1.0529999732971191,1.0800000429153442,1.027999997138977,1.0470000505447388,2151000,0.0,0.0,1.0657000064849853,1.040339994430542,,,54.20023630611807,0.048048085136672025,,
2007-06-26 00:00:00-04:00,1.0490000247955322,1.0509999990463257,1.0199999809265137,1.0240000486373901,1070000,0.0,0.0,1.0667500078678132,1.040519995689392,,,50.5287936098187,0.01992041948373835,,
2007-06-27 00:00:00-04:00,1.0199999809265137,1.0490000247955322,1.0199999809265137,1.0410000085830688,1057000,0.0,0.0,1.0686500072479248,1.0408399963378907,,,50.93240329662482,0.037886327823875465,,
2007-06-28 00:00:00-04:00,1.0390000343322754,1.0390000343322754,0.9909999966621399,1.0080000162124634,2181000,0.0,0.0,1.0687500059604644,1.040259997844696,,,48.350401697519374,0.00498504000701705,0.15068496692588562,
2007-06-29 00:00:00-04:00,1.0099999904632568,1.0269999504089355,1.0,1.0010000467300415,931000,0.0,0.0,1.0686000108718872,1.0404999983310699,,,50.71599221042355,-0.004970173979196413,0.11345946489614578,
2007-07-02 00:00:00-04:00,1.0080000162124634,1.0219999551773071,1.0,1.003999948501587,1296000,0.0,0.0,1.0660000085830688,1.0408599972724915,,,51.073983133867486,0.0,-0.032755336711695504,
2007-07-03 00:00:00-04:00,1.003000020980835,1.0520000457763672,1.003000020980835,1.0429999828338623,1550000,0.0,0.0,1.061000007390976,1.0420199966430663,,,53.31050211222363,-0.012310616964520515,-0.014177680662641468,
2007-07-05 00:00:00-04:00,1.0390000343322754,1.0520000457763672,1.0190000534057617,1.0269999504089355,1008000,0.0,0.0,1.056350004673004,1.0428999960422516,,,52.47190962324154,-0.10148736272028291,0.010826690583616294,
2007-07-06 00:00:00-04:00,1.0379999876022339,1.0379999876022339,1.0099999904632568,1.0180000066757202,852000,0.0,0.0,1.051500004529953,1.042559996843338,,,48.99645989027391,-0.09107142648070443,0.038775496798622466,
2007-07-09 00:00:00-04:00,1.0140000581741333,1.0269999504089355,1.0049999952316284,1.0210000276565552,816000,0.0,0.0,1.0493000030517579,1.0425999963283539,,,50.11990258567063,-0.08430491576340238,0.021000027656555176,
2007-07-10 00:00:00-04:00,1.024999976158142,1.024999976158142,0.9990000128746033,1.0,3907000,0.0,0.0,1.0467500030994414,1.0421999967098237,,,48.82904056453293,-0.06103291429871138,0.020408143405366452,
2007-07-11 00:00:00-04:00,1.0160000324249268,1.0199999809265137,0.9950000047683716,1.0,2710000,0.0,0.0,1.04310000538826,1.0413799965381623,,,47.539014223261766,-0.04852521321846137,0.048218033541545635,
2007-07-12 00:00:00-04:00,1.0,1.003999948501587,0.9800000190734863,0.9909999966621399,3304000,0.0,0.0,1.0393500059843064,1.0402199959754943,,,46.522778809583315,-0.07642121254406187,0.006091352558261542,
2007-07-13 00:00:00-04:00,0.9869999885559082,0.9909999966621399,0.9340000152587891,0.9409999847412109,3210000,0.0,0.0,1.0326000064611436,1.038239996433258,,,44.342856138579286,-0.11726078967097342,-0.033880896453878484,
2007-07-16 00:00:00-04:00,0.9399999976158142,0.9890000224113464,0.9369999766349792,0.9789999723434448,1355000,0.0,0.0,1.027850005030632,1.0369599962234497,,,46.48351439616539,-0.09014870362110416,-0.035467993949570564,
2007-07-17 00:00:00-04:00,0.9679999947547913,0.9900000095367432,0.9679999947547913,0.9850000143051147,737000,0.0,0.0,1.023350003361702,1.0354999971389771,,,45.9489466512431,-0.08286777148001001,-0.03902435393506387,
2007-07-18 00:00:00-04:00,0.9850000143051147,0.9929999709129333,0.9800000190734863,0.9900000095367432,1908000,0.0,0.0,1.0184500008821487,1.034159996509552,,,46.29833971048336,-0.07906979942012171,-0.045322983621309376,
2007-07-19 00:00:00-04:00,0.9919999837875366,0.9990000128746033,0.9900000095367432,0.9990000128746033,527000,0.0,0.0,1.0135500013828278,1.0331399977207183,,,47.18853587343412,-0.08180150865483504,0.0101112135860979,
2007-07-20 00:00:00-04:00,0.996999979019165,1.0,0.9629999995231628,0.9959999918937683,808000,0.0,0.0,1.0084000021219253,1.0305799984931945,,,42.34449687421284,-0.09206928961152439,0.010141978142746977,
2007-07-23 00:00:00-04:00,1.0,1.0089999437332153,0.9929999709129333,1.0,485000,0.0,0.0,1.0057500034570694,1.0302799987792968,,,48.97400877680783,-0.09008187367936926,0.01522841165181843,
2007-07-24 00:00:00-04:00,1.0,1.0049999952316284,0.9940000176429749,1.0,961000,0.0,0.0,1.0034000009298325,1.0294799995422363,,,47.16714043653243,-0.050332359583227126,0.01729401819778964,
2007-07-25 00:00:00-04:00,1.003999948501587,1.0049999952316284,0.9850000143051147,1.003000020980835,877000,0.0,0.0,1.0023499995470047,1.0286800003051757,,,47.16714043653243,-0.04202485906377107,-0.03091782287203637,
2007-07-26 00:00:00-04:00,0.9869999885559082,1.0,0.949999988079071,0.972000002861023,1246000,0.0,0.0,0.9988999992609024,1.0276399993896483,,,46.37882596750899,-0.050781292291501634,-0.046123697822833765,
2007-07-27 00:00:00-04:00,0.9710000157356262,0.9739999771118164,0.9319999814033508,0.9340000152587891,830000,0.0,0.0,0.9951999992132187,1.026119999885559,,,44.878706112852036,-0.10278577564079006,-0.08431369340772621,
2007-07-30 00:00:00-04:00,0.9319999814033508,0.9330000281333923,0.8550000190734863,0.8889999985694885,1797000,0.0,0.0,0.9895999968051911,1.023860000371933,,,42.747110876229115,-0.11805557115972543,-0.14601345702241764,
2007-07-31 00:00:00-04:00,0.8999999761581421,0.9150000214576721,0.8949999809265137,0.8949999809265137,636000,0.0,0.0,0.9841499984264374,1.0217200005054474,,,43.18471144128637,-0.10589416668840068,-0.146806520713892,
2007-08-01 00:00:00-04:00,0.8899999856948853,0.9340000152587891,0.8899999856948853,0.9150000214576721,799000,0.0,0.0,0.9777500003576278,1.019940001964569,,,44.45828456897703,-0.08864535020817699,-0.12019225478877493,
2007-08-02 00:00:00-04:00,0.9139999747276306,0.9390000104904175,0.8960000276565552,0.9169999957084656,1800000,0.0,0.0,0.9722500026226044,1.0182000029087066,,,44.596274671609784,-0.12080535877196374,-0.12080535877196374,
2007-08-03 00:00:00-04:00,0.9259999990463257,0.9259999990463257,0.8899999856948853,0.8899999856948853,836000,0.0,0.0,0.9658500015735626,1.0160000026226044,,,43.35748569704191,-0.13339821940546248,-0.15879015863061197,
2007-08-06 00:00:00-04:00,0.8970000147819519,0.8970000147819519,0.8550000190734863,0.8640000224113464,1307000,0.0,0.0,0.9580000013113021,1.0133000028133392,,,42.08675140077935,-0.15127699730303623,-0.1825922527047369,
2007-08-07 00:00:00-04:00,0.871999979019165,0.875,0.8560000061988831,0.8610000014305115,1093000,0.0,0.0,0.9510500013828278,1.0104400038719177,,,41.59812190012907,-0.15670913015867682,-0.17999996139889496,
2007-08-08 00:00:00-04:00,0.890999972820282,0.8960000276565552,0.8619999885559082,0.875,4130000,0.0,0.0,0.9448000013828277,1.007880003452301,,,42.59259105955125,-0.125,-0.22153021674561812,
2007-08-09 00:00:00-04:00,0.9070000052452087,0.925000011920929,0.8759999871253967,0.8999999761581421,1750000,0.0,0.0,0.9402500003576278,1.0058200025558472,,,44.20697120954661,-0.10000002384185791,-0.11330050360346788,
2007-08-10 00:00:00-04:00,0.8849999904632568,0.9010000228881836,0.8500000238418579,0.875,1012000,0.0,0.0,0.9369500011205674,1.0032000017166138,,,42.81009565401613,-0.11705347835807067,-0.15865381529345202,
2007-08-13 00:00:00-04:00,0.8769999742507935,0.8799999952316284,0.8619999885559082,0.871999979019165,750000,0.0,0.0,0.9316000014543533,1.0005600023269654,,,42.76315815272099,-0.07332625594146203,-0.16395015017170478,
2007-08-14 00:00:00-04:00,0.8669999837875366,0.8809999823570251,0.8669999837875366,0.8740000128746033,431000,0.0,0.0,0.9260500013828278,0.9969200026988984,,,39.44315420105315,-0.10725225989281884,-0.14648440296696075,
2007-08-15 00:00:00-04:00,0.8679999709129333,0.8899999856948853,0.8679999709129333,0.8700000047683716,406000,0.0,0.0,0.9200500011444092,0.9914600026607513,,,32.47753080313721,-0.11675127702193178,-0.13861384853149494,
2007-08-16 00:00:00-04:00,0.8700000047683716,0.8799999952316284,0.8230000138282776,0.8399999737739563,1098000,0.0,0.0,0.9120999991893768,0.985860002040863,,,32.18828944415927,-0.15151518617962167,-0.1616766513372082,
2007-08-17 00:00:00-04:00,0.8650000095367432,0.8650000095367432,0.8240000009536743,0.8539999723434448,2818000,0.0,0.0,0.9049999982118606,0.980640001296997,,,33.584899973639,-0.14514518384631814,-0.1477045965175896,
2007-08-20 00:00:00-04:00,0.8600000143051147,0.8640000224113464,0.847000002861023,0.8550000190734863,224000,0.0,0.0,0.897749999165535,0.9764400005340577,0.997999997138977,,35.924929141576385,-0.14156623892354492,-0.14840631182349617,
2007-08-21 00:00:00-04:00,0.8479999899864197,0.8600000143051147,0.843999981880188,0.8479999899864197,222000,0.0,0.0,0.890149998664856,0.9723800003528595,0.9977199971675873,,36.265220862660804,-0.15200001001358032,-0.15537845270608663,
2007-08-22 00:00:00-04:00,0.8519999980926514,0.8579999804496765,0.8389999866485596,0.8410000205039978,317000,0.0,0.0,0.8820499986410141,0.9677400016784667,0.9971399974822998,,33.97790330429582,-0.1589999794960022,-0.1589999794960022,
2007-08-23 00:00:00-04:00,0.8479999899864197,0.8519999980926514,0.8360000252723694,0.8370000123977661,528000,0.0,0.0,0.8752999991178513,0.9631600022315979,0.9951299977302551,,34.11927973114584,-0.16550349462678693,-0.1621621605496133,
2007-08-24 00:00:00-04:00,0.8209999799728394,0.8460000157356262,0.8209999799728394,0.8370000123977661,994000,0.0,0.0,0.8704499989748001,0.9583800029754639,0.9929199981689453,,33.19268816122596,-0.13888887866861377,-0.16633460624480978,
2007-08-27 00:00:00-04:00,0.8410000205039978,0.8479999899864197,0.8370000123977661,0.8389999866485596,1898000,0.0,0.0,0.8679499983787536,0.9536800026893616,0.9911499977111816,,33.4739785054407,-0.10171309106874826,-0.16350950239452589,
2007-08-28 00:00:00-04:00,0.8399999737739563,0.8429999947547913,0.8349999785423279,0.8379999995231628,1045000,0.0,0.0,0.8650999993085862,0.9489400017261506,0.9897299975156784,,33.3333277445239,-0.057367828040934765,-0.16450649851065646,
2007-08-29 00:00:00-04:00,0.8450000286102295,0.8450000286102295,0.8349999785423279,0.8399999737739563,817000,0.0,0.0,0.8613499969244003,0.9439800000190735,0.988129997253418,,32.28570487061148,-0.06145252326778905,-0.1650100012560819,
2007-08-30 00:00:00-04:00,0.8399999737739563,0.843999981880188,0.824999988079071,0.8349999785423279,1193000,0.0,0.0,0.8572499960660934,0.9387399995326996,0.9866799968481064,,31.17815701903436,-0.0874317388407242,-0.16832667194005535,
2007-08-31 00:00:00-04:00,0.843999981880188,0.843999981880188,0.828000009059906,0.8339999914169312,723000,0.0,0.0,0.8544499963521958,0.9334399998188019,0.9854799968004226,,30.93525099646969,-0.09051254599778857,-0.21022727657571316,
2007-09-04 00:00:00-04:00,0.8379999995231628,0.8479999899864197,0.8309999704360962,0.8379999995231628,3153000,0.0,0.0,0.8531499952077866,0.9291400003433228,0.9840099966526031,,33.53751957574633,-0.05842695169385015,-0.2668416494936108,
2007-09-05 00:00:00-04:00,0.8339999914169312,0.8410000205039978,0.8330000042915344,0.8330000042915344,1444000,0.0,0.0,0.8517499953508377,0.9248599994182587,0.9825999969244004,,33.588953760234844,-0.03587964967094992,-0.25624999933476955,
2007-09-06 00:00:00-04:00,0.8370000123977661,0.859000027179718,0.8370000123977661,0.8370000123977661,3822000,0.0,0.0,0.849849995970726,0.9211199986934662,0.9808199971914291,,35.22906544627493,-0.02787455167580777,-0.24932734956161984,
2007-09-07 00:00:00-04:00,0.8330000042915344,0.8529999852180481,0.824999988079071,0.8489999771118164,1488000,0.0,0.0,0.8472999960184098,0.9172799980640411,0.9790599972009659,,34.713373801215866,-0.029714311872209853,-0.20281696573085706,
2007-09-10 00:00:00-04:00,0.8510000109672546,0.8939999938011169,0.8500000238418579,0.8730000257492065,1366000,0.0,0.0,0.84719999730587,0.914579998254776,0.977419998049736,,39.09531715540864,-0.029999945693544472,-0.16936248663999598,
2007-09-11 00:00:00-04:00,0.8769999742507935,0.9269999861717224,0.8769999742507935,0.9179999828338623,1009000,0.0,0.0,0.8494999974966049,0.9129199969768524,0.9767099976539612,,43.68340519759709,0.04914283752441406,-0.14445477912617477,
2007-09-12 00:00:00-04:00,0.9290000200271606,0.9629999995231628,0.9160000085830688,0.9350000023841858,1891000,0.0,0.0,0.852549996972084,0.9115399980545044,0.976199997663498,,44.85842568275503,0.07224773495509007,-0.12288929102454682,
2007-09-13 00:00:00-04:00,0.9399999976158142,0.9539999961853027,0.906000018119812,0.9210000038146973,870000,0.0,0.0,0.8550999969244003,0.909099998474121,0.9755599975585938,,40.557279312468886,0.05377573254891632,-0.14405202133979278,
2007-09-14 00:00:00-04:00,0.9129999876022339,0.921999990940094,0.8999999761581421,0.921999990940094,988000,0.0,0.0,0.8591999977827072,0.9069999992847443,0.9749499976634979,,41.679877767990604,0.05977009872036354,-0.14152701106015797,
2007-09-17 00:00:00-04:00,0.925000011920929,0.9269999861717224,0.8999999761581421,0.9049999713897705,406000,0.0,0.0,0.8617499977350235,0.9047399985790253,0.9736499977111817,,41.15805916137127,0.07738095195858374,-0.15813959884024342,
2007-09-18 00:00:00-04:00,0.9070000052452087,0.953000009059906,0.8949999809265137,0.9490000009536743,874000,0.0,0.0,0.8664499968290329,0.9032999980449676,0.9729499971866608,,44.7058818373302,0.11124125490255188,-0.12775739946702058,
2007-09-19 00:00:00-04:00,0.9490000009536743,0.9890000224113464,0.9490000009536743,0.9879999756813049,1161000,0.0,0.0,0.8734499961137772,0.9030599975585938,0.9726299971342087,,49.14039956794326,0.1555555013343075,-0.09936192059748516,
2007-09-20 00:00:00-04:00,0.9909999966621399,0.9959999918937683,0.9779999852180481,0.9929999709129333,1191000,0.0,0.0,0.881049993634224,0.9029199969768524,0.9721499967575074,,49.50213173471953,0.1709905455645533,-0.09645132703046289,
2007-09-21 00:00:00-04:00,0.9980000257492065,0.9990000128746033,0.9800000190734863,0.984000027179718,1368000,0.0,0.0,0.8883999943733215,0.902779997587204,0.9714999967813491,,49.50213593181297,0.17003567561154465,-0.06552701601819677,
2007-09-24 00:00:00-04:00,0.9810000061988831,0.9919999837875366,0.9470000267028809,0.9580000042915344,1306000,0.0,0.0,0.89444999396801,0.9031199979782104,0.9706799972057343,,51.25184223538986,0.14456390693130095,-0.08500481562240514,
2007-09-25 00:00:00-04:00,0.953000009059906,0.9800000190734863,0.9269999861717224,0.9750000238418579,1069000,0.0,0.0,0.9012499958276748,0.9030399990081787,0.9699999976158142,,49.69605259701379,0.16487456320193017,-0.04785158444155868,
2007-09-26 00:00:00-04:00,0.9789999723434448,1.0160000324249268,0.9710000157356262,1.0010000467300415,2253000,0.0,0.0,0.9093999981880188,0.9033599996566772,0.9694299983978272,,51.179943233177035,0.193087083026785,-0.03842455477735518,
2007-09-27 00:00:00-04:00,1.0,1.0,0.9800000190734863,0.984000027179718,612000,0.0,0.0,0.9166000008583068,0.9032400000095367,0.9686999982595443,,49.56521874339436,0.17422437677760372,-0.023809512546363654,
2007-09-28 00:00:00-04:00,0.984000027179718,0.9879999756813049,0.972000002861023,0.9760000109672546,1709000,0.0,0.0,0.9236500024795532,0.9027799999713898,0.9679599988460541,,48.33091454443027,0.16190481123740597,-0.02497505953616508,
2007-10-01 00:00:00-04:00,0.9660000205039978,0.9860000014305115,0.9520000219345093,0.9789999723434448,1267000,0.0,0.0,0.9309000015258789,0.9024399995803833,0.9665099990367889,,48.766326718371886,0.1724550868282655,-0.024900375936725005,
2007-10-02 00:00:00-04:00,0.9739999771118164,0.9950000047683716,0.9599999785423279,0.9879999756813049,1738000,0.0,0.0,0.938400000333786,0.9021999990940094,0.9662399989366531,,49.13544501519274,0.18465226121014,-0.05273251012250324,
2007-10-03 00:00:00-04:00,0.984000027179718,1.0099999904632568,0.9769999980926514,1.0080000162124634,976000,0.0,0.0,0.9471500009298325,0.9023599994182586,0.9659199994802475,,50.56022514190329,0.20286398184490895,-0.01850042367471072,
2007-10-04 00:00:00-04:00,0.9729999899864197,0.9879999756813049,0.968999981880188,0.9700000286102295,918000,0.0,0.0,0.9538000017404556,0.9016999995708466,0.9651899999380111,,47.797063472812965,0.16446581466132582,-0.04715125515788032,
2007-10-05 00:00:00-04:00,0.9750000238418579,0.9860000014305115,0.9739999771118164,0.9850000143051147,1161000,0.0,0.0,0.9606000036001205,0.9019599997997284,0.9647999995946884,,50.886767444318856,0.1768219829332749,-0.03525956158303856,
2007-10-08 00:00:00-04:00,0.9900000095367432,1.0099999904632568,0.9750000238418579,1.003000020980835,1071000,0.0,0.0,0.967100003361702,0.9033399999141694,0.9647299998998642,,54.83870967741936,0.18138992699729628,0.003000020980834961,
2007-10-09 00:00:00-04:00,1.003000020980835,1.0099999904632568,0.9879999756813049,0.9929999709129333,648000,0.0,0.0,0.9708500027656555,0.9054199993610382,0.9646399998664856,,57.66961343316202,0.13745697780563426,-0.00700002908706665,
2007-10-10 00:00:00-04:00,0.996999979019165,1.003000020980835,0.9900000095367432,1.0,556000,0.0,0.0,0.9741000026464463,0.907519999742508,0.9646200001239776,,57.73195858189079,0.0893246391062057,0.009081739019347834,
