Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,RSI,MACD,Signal,Histogram,Returns,Volatility,Position,Strategy_Returns,Cumulative_Market,Cumulative_Strategy
2023-03-16 00:00:00-04:00,79.98584190922436,82.09835026580002,79.1755691671778,81.81861114501953,10148100,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,
2023-03-17 00:00:00-04:00,81.99224013818457,82.93756567439546,81.6160410368928,82.2430419921875,13065800,0.0,0.0,,,,,0.03385773139801529,0.006771546279603058,0.02708618511841223,0.005187460911743935,,0.0,0.0,1.005187460911744,1.0
2023-03-20 00:00:00-04:00,82.26233589311143,84.41342979340088,82.23339863121852,83.88288879394531,9177300,0.0,0.0,,,,,0.1908125908227447,0.04357975518823139,0.14723283563451334,0.019939033893147995,,0.0,0.0,1.0252299277638306,1.0
2023-03-21 00:00:00-04:00,84.39413025995991,84.74139210869127,83.59350572595332,84.48094940185547,6683700,0.0,0.0,,,,,0.3593169583441096,0.10672719581940704,0.25258976252470255,0.007129709247129856,,0.0,0.0,1.0325395190602427,1.0
2023-03-22 00:00:00-04:00,84.44236522117173,86.00504356427781,84.34590523048197,84.78962707519531,7233700,0.0,0.0,,,,,0.51186512953646,0.18775478256281763,0.3241103469736424,0.0036538139725625918,,0.0,0.0,1.036312226382208,1.0
2023-03-23 00:00:00-04:00,85.51309130718133,86.46805776246927,84.53882843736388,84.67387390136719,10747100,0.0,0.0,,,,,0.616315835213257,0.2734669930929055,0.34284884212035144,-0.0013651808342719507,,0.0,-0.0,1.0348974727924294,1.0
2023-03-24 00:00:00-04:00,84.86679943258702,85.34910675353746,84.4134293733855,84.89573669433594,5852100,0.0,0.0,,,,,0.7088253478155195,0.36053866403742835,0.3482866837780912,0.0026202036442455334,,0.0,0.0,1.0376091149220605,1.0
2023-03-27 00:00:00-04:00,85.48414464212587,87.2976173588617,85.41662191755127,86.95035552978516,8170100,0.0,0.0,,,,,0.9371277465817087,0.47585648054628443,0.4612712660354243,0.024201672727651724,,0.0,0.0,1.0627209911406326,1.0
2023-03-28 00:00:00-04:00,87.02754150567323,87.66418339609132,86.31372867113589,86.6706314086914,6378900,0.0,0.0,,,,,1.083003453942851,0.5972858752255978,0.4857175787172532,-0.0032170555185128125,,0.0,-0.0,1.0593021587114442,1.0
2023-03-29 00:00:00-04:00,86.94072458797349,87.45197658633248,86.6320481629901,87.41339111328125,5233600,0.0,0.0,,,,,1.2442031047606577,0.7266693211326098,0.5175337836280478,0.008569912235753652,,0.0,0.0,1.0683802852427455,1.0
