Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,RSI,MACD,Signal,Histogram,Returns,Volatility,Position,Strategy_Returns,Cumulative_Market,Cumulative_Strategy
2025-08-25 00:00:00-04:00,134.36000061035156,135.32000732421875,124.69999694824219,125.23999786376953,10419800,0.0,0.0,154.44549980163575,181.30559951782226,,35.13626302722035,-13.545460488162064,-10.71195478986627,-2.8335056982957934,-0.07257105975707745,0.78758578085762,0.0,-0.0,1.5047457985394423,0.7681514593664462
2025-08-26 00:00:00-04:00,125.5999984741211,130.25,124.16000366210938,129.0500030517578,6923300,0.0,0.0,151.8159999847412,181.21539962768554,,32.35357939209884,-13.674257875969005,-11.304415407086818,-2.3698424688821866,0.03042163248942753,0.8061946666504051,0.0,0.0,1.5505226222126194,0.7681514593664462
2025-08-27 00:00:00-04:00,129.0500030517578,130.26300048828125,126.01000213623047,127.4000015258789,5567700,0.0,0.0,148.66100006103517,180.74219970703126,,35.05445043042518,-13.750959565050636,-11.793724238679582,-1.9572353263710536,-0.012785753482060347,0.7696750669376308,0.0,-0.0,1.530698022196651,0.7681514593664462
2025-08-28 00:00:00-04:00,129.0,132.77999877929688,127.66300201416016,130.94000244140625,5588700,0.0,0.0,146.03199996948243,180.37799987792968,,33.04767998279081,-13.371954153661676,-12.109370221676,-1.2625839319856755,0.027786506068512518,0.7836983697903107,0.0,0.0,1.5732307720794785,0.7681514593664462
2025-08-29 00:00:00-04:00,131.07000732421875,135.97000122070312,129.0,131.97999572753906,8140600,0.0,0.0,144.2259994506836,179.02579986572266,,32.14678749761086,-12.839663222726273,-12.255428821886056,-0.5842344008402165,0.007942517693156459,0.7441362662890665,0.0,0.0,1.5857261853221378,0.7681514593664462
2025-09-02 00:00:00-04:00,128.55999755859375,131.69000244140625,119.5999984741211,120.13999938964844,10272400,0.0,0.0,141.99199905395508,176.6229998779297,,26.47732765316293,-13.220806352534794,-12.448504328015805,-0.7723020245189893,-0.08971053736305035,0.794824755000059,0.0,-0.0,1.443469837126229,0.7681514593664462
2025-09-03 00:00:00-04:00,122.08999633789062,122.27100372314453,116.5999984741211,118.45999908447266,9473300,0.0,0.0,140.21849937438964,173.7231996154785,,29.141614080427118,-13.502775423281605,-12.659358547068965,-0.8434168762126397,-0.013983688311226428,0.7711284104440731,0.0,-0.0,1.4232848048371989,0.7681514593664462
2025-09-04 00:00:00-04:00,117.63999938964844,120.31999969482422,115.08000183105469,117.48999786376953,6393600,0.0,0.0,138.00749893188475,171.61999969482423,,34.52007649388469,-13.64719259405635,-12.856925356466443,-0.7902672375899069,-0.008188428399458547,0.7354369341431118,0.0,-0.0,1.411630339120752,0.7681514593664462
2025-09-05 00:00:00-04:00,117.77999877929688,118.80000305175781,108.0199966430664,114.55999755859375,11544500,0.0,0.0,136.0889991760254,169.93879974365234,,22.51266791744297,-13.838548605827711,-13.053250006338697,-0.785298599489014,-0.024938295671544153,0.721786456541718,0.0,-0.0,1.3764266843448367,0.7681514593664462
2025-09-08 00:00:00-04:00,114.0,117.77999877929688,110.05000305175781,112.45999908447266,8410400,0.0,0.0,133.76049919128417,167.91539962768556,,24.69585505260558,-13.998288395255628,-13.242257684122084,-0.756030711133544,-0.01833099265777316,0.6938904516315231,0.0,-0.0,1.3511954169001485,0.7681514593664462
2025-09-09 00:00:00-04:00,113.62999725341797,120.75,112.62000274658203,117.98999786376953,9098700,0.0,0.0,131.60149917602538,166.6665997314453,,34.80253486461116,-13.522776494091374,-13.298361446115944,-0.22441504797543033,0.04917302884862296,0.7250527595166265,0.0,0.0,1.4176377881155067,0.7681514593664462
2025-09-10 00:00:00-04:00,119.96499633789062,124.9800033569336,113.16999816894531,113.69000244140625,9925500,0.0,0.0,129.12549896240233,165.31459991455077,,29.363443955255477,-13.339138297594616,-13.30651681641168,-0.03262148118293595,-0.03644372828388409,0.7216334095092575,0.0,-0.0,1.3659737817604587,0.7681514593664462
2025-09-11 00:00:00-04:00,114.22000122070312,136.49000549316406,113.30000305175781,133.6999969482422,23638300,0.0,0.0,128.152498626709,164.1379998779297,,51.31142644456175,-11.447010367627698,-12.934615526654884,1.4876051590271864,0.1760048735784725,0.9749453704058502,0.0,0.0,1.6063918245307163,0.7681514593664462
2025-09-12 00:00:00-04:00,134.85000610351562,134.89999389648438,124.5,125.31999969482422,15291500,0.0,0.0,127.45699882507324,163.08499984741212,,43.735501269943455,-10.502613504050174,-12.448215122133943,1.945601618083769,-0.06267761738739619,0.9466566308154835,1.0,-0.06267761738739619,1.5057070123785388,0.7200055561007062
2025-09-15 00:00:00-04:00,129.89999389648438,135.77999877929688,125.08000183105469,134.0500030517578,12573800,0.0,0.0,126.69649925231934,161.99059982299804,,55.75742170894677,-8.946603004066802,-11.747892698520515,2.801289694453713,0.06966169309122772,0.9441707155093142,0.0,0.0,1.6105971121601619,0.7200055561007062
2025-09-16 00:00:00-04:00,139.60000610351562,142.5500030517578,133.9199981689453,134.80999755859375,12723000,0.0,0.0,126.35799903869629,160.5375996398926,,53.92049848440252,-7.56492452628018,-10.911299064072448,3.3463745377922685,0.005669485188616541,0.9275132652344871,1.0,0.005669485188616541,1.6197283686323825,0.7240876169367407
2025-09-17 00:00:00-04:00,135.0,146.5,128.25999450683594,131.0399932861328,19405300,0.0,0.0,126.14849891662598,159.06219955444337,,52.40803967609284,-6.696944013837054,-10.06842805402537,3.3714840401883155,-0.027965316673359775,0.9187937711340136,1.0,-0.027965316673359775,1.5744321518787534,0.7038382774298464
2025-09-18 00:00:00-04:00,134.74000549316406,143.5800018310547,134.07000732421875,140.4199981689453,15939000,0.0,0.0,126.27899894714355,157.85699966430664,,55.82166403670206,-5.192321353734627,-9.093206713967222,3.9008853602325946,0.07158123751067924,0.9516021533489549,1.0,0.07158123751067924,1.6871319536868363,0.7542198923356596
2025-09-19 00:00:00-04:00,145.0500030517578,147.6999969482422,139.52999877929688,144.13999938964844,16115600,0.0,0.0,126.89599876403808,156.68179977416992,,57.229491668174106,-3.657561948826384,-8.006077760939055,4.348515812112671,0.026491961751968107,0.9389204439023997,1.0,0.026491961751968107,1.7318273888744313,0.7742006568759894
2025-09-22 00:00:00-04:00,139.8800048828125,140.7100067138672,134.55999755859375,137.63999938964844,9117400,0.0,0.0,127.02599906921387,155.6879997253418,,61.10970113036327,-2.9319520224871383,-6.991252613248672,4.059300590761533,-0.045095046673538475,0.9531826539900197,1.0,-0.045095046673538475,1.6537305519426266,0.7392880421194825
2025-09-23 00:00:00-04:00,138.6699981689453,141.60000610351562,130.6999969482422,130.97000122070312,8952100,0.0,0.0,127.31249923706055,154.213399810791,,57.468658672153644,-2.8621212843025887,-6.165426347459455,3.3033050631568663,-0.04845973698432715,0.9315592565659903,1.0,-0.04845973698432715,1.5735912043525409,0.7034623380427142
2025-09-24 00:00:00-04:00,133.72999572753906,136.33999633789062,130.0399932861328,131.5800018310547,9155800,0.0,0.0,127.43899917602539,152.93839981079103,,58.44825839999715,-2.7261328078701013,-5.477567639541585,2.7514348316714834,0.004657559782133891,0.9262708630385408,1.0,0.004657559782133891,1.580920299459453,0.7067387559366278
2025-09-25 00:00:00-04:00,128.99000549316406,130.25999450683594,124.30000305175781,124.66000366210938,7729900,0.0,0.0,127.30199928283692,150.76759994506835,,55.77935872215921,-3.140544735163701,-5.010163058666008,1.8696183235023076,-0.05259156461960235,0.9455703411927414,1.0,-0.05259156461960235,1.49777722737199,0.6695702589846093
2025-09-26 00:00:00-04:00,125.41999816894531,128.49000549316406,122.83000183105469,126.98999786376953,5467800,0.0,0.0,127.10449905395508,148.60579986572264,,58.29243306056422,-3.2435682776668386,-4.656844102466175,1.413275824799336,0.018690792019993907,0.942639466907397,0.0,0.0,1.525771870021083,0.6695702589846093
2025-09-29 00:00:00-04:00,129.5,137.8000030517578,128.5,133.66000366210938,10474600,0.0,0.0,127.1884994506836,146.8033999633789,,58.82817303966882,-2.7552407526645197,-4.276523432505844,1.521282679841324,0.05252386731666214,0.9606853190479122,0.0,0.0,1.6059113092775659,0.6695702589846093
2025-09-30 00:00:00-04:00,136.1999969482422,137.99000549316406,132.3699951171875,132.5800018310547,7965500,0.0,0.0,127.81049957275391,145.13299987792968,,61.042908721647784,-2.4274031996252745,-3.90669938592973,1.4792961863044556,-0.008080216979380883,0.8986844825359876,1.0,-0.008080216979380883,1.5929351974489614,0.6641599860090734
2025-10-01 00:00:00-04:00,133.6199951171875,137.26699829101562,127.5999984741211,129.02999877929688,9067300,0.0,0.0,128.33899955749513,143.74739990234374,,46.61937333593722,-2.4260788280153918,-3.610575274346863,1.184496446331471,-0.026776308664420934,0.9036635070810107,1.0,-0.026776308664420934,1.5502822729196477,0.646376233221137
2025-10-02 00:00:00-04:00,133.4499969482422,152.0500030517578,132.75,149.72000122070312,19216200,0.0,0.0,129.95049972534179,142.69359985351562,,64.99139701054906,-0.746909067718633,-3.0378420330212172,2.2909329653025843,0.1603503265685995,1.0546187442343269,1.0,0.1603503265685995,1.798870541655824,0.7500228733043276
2025-10-03 00:00:00-04:00,148.39999389648438,156.47000122070312,144.13999938964844,145.77999877929688,19333300,0.0,0.0,131.51149978637696,141.74759979248046,,57.65765370901679,0.262889371008157,-2.3776957522153426,2.6405851232234996,-0.026315805565605532,1.0553074035773005,1.0,-0.026315805565605532,1.7515318142439138,0.7302854172006942
2025-10-06 00:00:00-04:00,154.00999450683594,154.1719970703125,145.55999755859375,148.50999450683594,10810000,0.0,0.0,133.31399955749512,140.86059967041015,,58.71944673690966,1.268823540629029,-1.6483918936464683,2.917215434275497,0.018726819525304972,1.0483767431907893,1.0,0.018726819525304972,1.7843324344220897,0.7439613404105736
2025-10-07 00:00:00-04:00,152.0,157.55999755859375,144.1840057373047,148.72000122070312,12330800,0.0,0.0,134.8504997253418,140.1277996826172,,61.78666955837615,2.0592417471005717,-0.9068651654970603,2.966106912597632,0.0014140914526632464,1.0419943018794189,1.0,0.0014140914526632464,1.7868556436663157,0.7450133697831601
2025-10-08 00:00:00-04:00,150.3000030517578,152.16000366210938,143.5500030517578,150.4600067138672,11706300,0.0,0.0,136.68899993896486,139.50419982910157,,57.45249864877293,2.7938519852768025,-0.16672173534228785,2.9605737206190903,0.011699875463165643,1.0252255449687269,1.0,0.011699875463165643,1.8077616321678662,0.7537299334280165
2025-10-09 00:00:00-04:00,150.8000030517578,153.8800048828125,145.8000030517578,150.47999572753906,10237500,0.0,0.0,137.5279998779297,138.70379974365235,,54.97957585075055,3.339157113311501,0.53445403438847,2.8047030789230307,0.00013285267034368609,0.8332124102728146,1.0,0.00013285267034368609,1.8080017981280445,0.7538300684623904
2025-10-10 00:00:00-04:00,150.88999938964844,159.47000122070312,132.60499572753906,132.94000244140625,22403100,0.0,0.0,137.90900001525878,137.69219970703125,,46.85408491281552,2.329135659592339,0.8933903594292438,1.435745300163095,-0.11656029893761388,0.9114142601991819,1.0,-0.11656029893761388,1.5972605680584961,0.6659634103342522
2025-10-13 00:00:00-04:00,138.05999755859375,141.3800048828125,135.11000061035156,137.47000122070312,10351000,0.0,0.0,138.07999992370605,137.079599609375,,54.47905196988955,1.8726328772822853,1.0892388629998522,0.7833940142824332,0.034075512984088396,0.8860643827482197,0.0,0.0,1.6516880412843458,0.6659634103342522
2025-10-14 00:00:00-04:00,133.25,138.6199951171875,129.3300018310547,134.4600067138672,7650400,0.0,0.0,138.06250038146973,136.47239959716796,,51.92102802235405,1.25351993473015,1.1220950773459117,0.13142485738423826,-0.021895646178132333,0.8902353377584556,0.0,-0.0,1.6155232643357313,0.6659634103342522
2025-10-15 00:00:00-04:00,137.32000732421875,141.10000610351562,132.5800018310547,134.47999572753906,9018700,0.0,0.0,138.23450050354003,136.08339965820312,,57.21421879172152,0.7557693747359906,1.0488299368239276,-0.29306056208793696,0.00014866140617120216,0.8835329509559453,0.0,0.0,1.6157634302959099,0.6659634103342522
2025-10-16 00:00:00-04:00,135.9199981689453,136.8699951171875,127.87999725341797,128.4600067138672,7387800,0.0,0.0,137.63650093078613,135.41839965820313,,51.02439673799949,-0.123045935463864,0.8144547623663693,-0.9375006978302333,-0.044764940548247534,0.8594863322461516,0.0,-0.0,1.543433876398681,0.6659634103342522
