Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA10,MA20,MA50,MA200,BB_Middle,BB_Std,BB_Upper,BB_Lower,High_Low,High_Close,Low_Close,TR,ATR,RSI,MACD,Signal,Histogram,Volume_MA20
2024-04-19 00:00:00-04:00,87.0999984741211,89.08300018310547,71.09500122070312,71.36499786376953,172385000,0.0,0.0,89.22519989013672,90.38269882202148,95.40409927368164,,,95.40409927368164,7.528725220340648,110.46154971436293,80.34664883300034,17.987998962402344,3.7649993896484375,21.75299835205078,21.75299835205078,7.430213928222656,22.495235844044714,-3.405163980461083,-1.9276028337914235,-1.4775611466696594,56717950.0
2024-04-22 00:00:00-04:00,73.19200134277344,73.38400268554688,67.0999984741211,71.7020034790039,93035000,0.0,0.0,85.91060028076171,88.26789932250976,94.12549934387206,,,94.12549934387206,9.18393568422391,112.49337071231989,75.75762797542424,6.284004211425781,2.0190048217773438,4.2649993896484375,6.284004211425781,7.43578611101423,24.04424321517176,-4.677032635562583,-2.4774887941456556,-2.199543841416927,58835150.0
2024-04-23 00:00:00-04:00,73.0,79.33699798583984,71.40599822998047,76.18599700927734,83426000,0.0,0.0,81.62180023193359,86.84449920654296,92.72084922790528,,,92.72084922790528,9.684007873793904,112.08886497549308,73.35283348031747,7.930999755859375,7.6349945068359375,0.2960052490234375,7.930999755859375,7.4550001961844305,28.976278431793034,-5.262513919787651,-3.034493819274055,-2.2280201005135956,59497850.0
2024-04-24 00:00:00-04:00,78.89900207519531,80.6989974975586,73.70500183105469,75.47200012207031,67404000,0.0,0.0,77.514599609375,85.30629959106446,91.36914939880371,,,91.36914939880371,10.123063810400678,111.61527701960507,71.12302177800235,6.993995666503906,4.51300048828125,2.4809951782226562,6.993995666503906,7.232999529157366,31.61948914299512,-5.71820967569802,-3.5712369905588486,-2.1469726851391715,59689900.0
2024-04-25 00:00:00-04:00,72.59600067138672,79.68599700927734,72.11199951171875,78.73999786376953,50817000,0.0,0.0,74.69299926757813,83.80749969482422,90.18969917297363,,,90.18969917297363,10.153057697826558,110.49581456862674,69.88358377732052,7.573997497558594,4.213996887207031,3.3600006103515625,7.573997497558594,7.417071206229074,36.049049943613824,-5.74937650591167,-4.0068648936294124,-1.7425116122822573,59601850.0
2024-04-26 00:00:00-04:00,79.9219970703125,86.0999984741211,78.80500030517578,85.74400329589844,70680000,0.0,0.0,77.56880035400391,83.39700012207031,89.42674942016602,,,89.42674942016602,9.867015647258231,109.16078071468249,69.69271812564955,7.2949981689453125,7.3600006103515625,0.06500244140625,7.3600006103515625,7.499928065708706,44.32591549278614,-5.1495509223945675,-4.235402099382444,-0.9141488230121233,61404300.0
2024-04-29 00:00:00-04:00,83.9000015258789,89.78399658203125,83.0,89.03500366210938,58663000,0.0,0.0,81.035400390625,83.47300033569336,88.69274978637695,,,88.69274978637695,9.276530412510963,107.24581061139888,70.13968896135502,6.78399658203125,4.0399932861328125,2.7440032958984375,6.78399658203125,7.582784925188337,48.909092176524986,-4.358387818660404,-4.2599992432380365,-0.09838857542236745,61744850.0
2024-04-30 00:00:00-04:00,87.5999984741211,91.08399963378906,85.10800170898438,85.87999725341797,73693000,0.0,0.0,82.97420043945313,82.29800033569336,87.9371997833252,,,87.9371997833252,8.82661609415457,105.59043197163433,70.28396759501607,5.9759979248046875,2.0489959716796875,3.927001953125,5.9759979248046875,7.63178471156529,46.24320298131858,-3.940543871771027,-4.196108168944635,0.25556429717360807,63314450.0
2024-05-01 00:00:00-04:00,77.73600006103516,78.13500213623047,70.0,73.83000183105469,135363000,0.0,0.0,82.64580078125,80.0802001953125,86.55084991455078,,,86.55084991455078,8.75198822632539,104.05482636720156,69.0468734619,8.135002136230469,7.7449951171875,15.879997253417969,15.879997253417969,8.493427276611328,36.80084035093437,-4.529519971328014,-4.262790529421311,-0.266729441906703,66991400.0
2024-05-02 00:00:00-04:00,76.71600341796875,76.82099914550781,70.91200256347656,76.25199890136719,64962000,0.0,0.0,82.14820098876953,78.42060012817383,85.57349967956543,,,85.57349967956543,8.756298113228057,103.08609590602154,68.06090345310932,5.90899658203125,2.990997314453125,2.917999267578125,5.90899658203125,8.606355939592634,40.8027694089306,-4.746142277664504,-4.35946087906995,-0.3866813985945541,67331200.0
2024-05-03 00:00:00-04:00,77.0,80.15899658203125,76.80000305175781,78.2699966430664,52329000,0.0,0.0,80.65339965820313,79.11110000610351,84.7468994140625,,,84.7468994140625,8.618501880804459,101.98390317567141,67.50989565245358,3.3589935302734375,3.9069976806640625,0.548004150390625,3.9069976806640625,8.490570068359375,43.272860126074875,-4.7007936405257595,-4.427727431361111,-0.2730662091646483,67275400.0
2024-05-06 00:00:00-04:00,79.18299865722656,83.30799865722656,78.69000244140625,83.03500366210938,53428000,0.0,0.0,79.45339965820312,80.24440002441406,84.25614967346192,,,84.25614967346192,8.409726778369299,101.07560323020051,67.43669611672333,4.6179962158203125,5.038002014160156,0.42000579833984375,5.038002014160156,8.145355769566127,39.5410882129779,-4.231579263578581,-4.388497797804606,0.15691853422602442,67788450.0
2024-05-07 00:00:00-04:00,81.0999984741211,83.41999816894531,80.6259994506836,81.92900085449219,40793000,0.0,0.0,78.66320037841797,80.81870040893554,83.83159980773925,,,83.83159980773925,8.295732342375198,100.42306449248964,67.24013512298886,2.7939987182617188,0.3849945068359375,2.4090042114257812,2.7939987182617188,7.838356018066406,39.83568443612364,-3.9039661806682915,-4.291591474377343,0.38762529370905163,67817500.0
2024-05-08 00:00:00-04:00,80.23500061035156,84.37699890136719,80.03800201416016,82.26399993896484,37196000,0.0,0.0,80.35,81.497900390625,83.40209999084473,,,83.40209999084473,8.133809368940902,99.66971872872654,67.13448125296293,4.338996887207031,2.447998046875,1.8909988403320312,4.338996887207031,7.751641409737723,42.033960632916276,-3.576076047083589,-4.148488388918592,0.5724123418350029,67608650.0
2024-05-09 00:00:00-04:00,82.85099792480469,83.08599853515625,79.0510025024414,79.97000122070312,38821000,0.0,0.0,81.09360046386719,81.62090072631835,82.71420021057129,,,82.71420021057129,7.789024925514132,98.29225006159956,67.13615035954302,4.034996032714844,0.8219985961914062,3.2129974365234375,4.034996032714844,6.486069815499442,59.107172127672804,-3.461426113143972,-4.011075933763668,0.5496498206196962,67711200.0
2024-05-10 00:00:00-04:00,81.74400329589844,83.33899688720703,79.32499694824219,79.8499984741211,37913000,0.0,0.0,81.40960083007812,81.03150024414063,82.21425018310546,,,82.21425018310546,7.626161942194964,97.46657406749539,66.96192629871554,4.013999938964844,3.3689956665039062,0.6450042724609375,4.013999938964844,6.323926653180804,58.663287145315735,-3.3417270835665818,-3.8772061637242508,0.535479080157669,67940750.0
2024-05-13 00:00:00-04:00,81.08200073242188,81.1989974975586,76.26300048828125,78.2760009765625,28147000,0.0,0.0,80.45780029296876,79.95559997558594,81.71430015563965,,,81.71430015563965,7.535134102036237,96.78456835971213,66.64403195156717,4.935997009277344,1.3489990234375,3.5869979858398438,4.935997009277344,6.109997885567801,52.368759331160405,-3.33542448659675,-3.768849828298751,0.43342534170200064,67247550.0
2024-05-14 00:00:00-04:00,77.5,82.92400360107422,76.677001953125,82.23699951171875,49962000,0.0,0.0,80.51940002441407,79.59130020141602,80.94465026855468,,,80.94465026855468,6.544999112671478,94.03464849389763,67.85465204321173,6.247001647949219,4.648002624511719,1.5989990234375,6.247001647949219,6.056641169956753,57.14164901729456,-2.9764989279145055,-3.610379648221902,0.6338807203073964,66184950.0
2024-05-15 00:00:00-04:00,84.4010009765625,95.44999694824219,83.5270004272461,95.23600006103516,97529000,0.0,0.0,83.11380004882812,81.73190002441406,80.90605010986329,,,80.90605010986329,6.45311646934194,93.81228304854717,67.9998171711794,11.922996520996094,13.212997436523438,1.2900009155273438,13.212997436523438,6.4594268798828125,64.44635117658677,-1.6244119201363532,-3.213186102604792,1.588774182468439,67477650.0
2024-05-16 00:00:00-04:00,92.4000015258789,97.10199737548828,90.0999984741211,90.44000244140625,70098000,0.0,0.0,85.20780029296876,83.15070037841797,80.7856502532959,,,80.7856502532959,6.237440849830804,93.2605319529575,68.31076855363429,7.0019989013671875,1.865997314453125,5.1360015869140625,7.0019989013671875,6.433855329241071,54.277957047091064,-0.9291593803359888,-2.756380758151032,1.827221377815043,68832200.0
2024-05-17 00:00:00-04:00,92.5199966430664,93.1989974975586,87.80000305175781,88.78900146484375,51924000,0.0,0.0,86.99560089111328,84.20260086059571,81.6568504333496,,,81.6568504333496,6.06687660403954,93.79060364142869,69.52309722527052,5.398994445800781,2.7589950561523438,2.6399993896484375,5.398994445800781,6.334926605224609,49.768994678366425,-0.5055609227214717,-2.3062167910651197,1.800655868343648,62809150.0
2024-05-20 00:00:00-04:00,90.19999694824219,92.5250015258789,87.00499725341797,90.39399719238281,53631000,0.0,0.0,89.41920013427735,84.93850021362304,82.59145011901856,,,82.59145011901856,5.889786284209532,94.37102268743763,70.81187755059949,5.5200042724609375,3.7360000610351562,1.7840042114257812,5.5200042724609375,6.302355630057199,54.36590904495744,-0.03988656401499213,-1.8529507456550944,1.8130641816401023,60838950.0
2024-05-21 00:00:00-04:00,88.9000015258789,93.99400329589844,87.7770004272461,89.8949966430664,59188000,0.0,0.0,90.95079956054687,85.73509979248047,83.276900100708,,,83.276900100708,5.902796820328245,95.08249374136449,71.47130646005152,6.217002868652344,3.600006103515625,2.6169967651367188,6.217002868652344,5.6121417454310825,70.00871360738594,0.2856062551288261,-1.4252393454983103,1.7108456006271364,59627050.0
2024-05-22 00:00:00-04:00,91.01200103759766,91.16500091552734,86.2509994506836,87.3270034790039,56322000,0.0,0.0,89.36900024414062,86.24140014648438,83.8696502685547,,,83.8696502685547,5.66836565235967,95.20638157327403,72.53291896383536,4.91400146484375,1.2700042724609375,3.6439971923828125,4.91400146484375,5.541070665631976,63.74377227433862,0.33251306894730703,-1.073688862609187,1.406201931556494,59072950.0
2024-05-23 00:00:00-04:00,93.4489974975586,97.23100280761719,83.56600189208984,84.73799896240234,114602000,0.0,0.0,88.22859954833984,86.7181999206543,84.16955032348633,,,84.16955032348633,5.53989791379149,95.24934615106932,73.08975449590335,13.665000915527344,9.903999328613281,3.7610015869140625,13.665000915527344,6.238070896693638,57.91444667004241,0.1589438241024368,-0.8271623252668623,0.9861061493692991,62262200.0
2024-05-24 00:00:00-04:00,85.80000305175781,89.91999816894531,83.86100006103516,88.38800048828125,68504000,0.0,0.0,88.14839935302734,87.5720001220703,84.30175018310547,,,84.30175018310547,5.610543610880506,95.52283740486648,73.08066296134446,6.058998107910156,5.181999206542969,0.8769989013671875,6.058998107910156,6.310999189104352,56.7338385686135,0.3123134112701109,-0.5992671779594677,0.9115805892295786,62153400.0
2024-05-28 00:00:00-04:00,89.9000015258789,90.96499633789062,86.5,87.47200012207031,62351000,0.0,0.0,87.56399993896484,88.4916000366211,84.22360000610351,88.94811996459961,,84.22360000610351,5.5517206425146615,95.32704129113283,73.12015872107419,4.464996337890625,2.576995849609375,1.88800048828125,4.464996337890625,6.430356161934989,57.00634583998578,0.35584438725908285,-0.4082448649157576,0.7640892521748405,62337800.0
2024-05-29 00:00:00-04:00,85.86299896240234,86.37999725341797,82.70899963378906,83.97200012207031,49323000,0.0,0.0,86.37940063476563,88.66510009765625,84.12820014953613,88.62619995117187,,84.12820014953613,5.5381360524145276,95.20447225436519,73.05192804470707,3.6709976196289062,1.0920028686523438,4.76300048828125,4.76300048828125,6.46064213344029,51.9989706512381,0.10669236688281103,-0.30525741855604394,0.41194978543885497,61119300.0
2024-05-30 00:00:00-04:00,83.19999694824219,84.52400207519531,81.5199966430664,82.79399871826172,47142000,0.0,0.0,85.4727996826172,87.4208999633789,84.57639999389649,88.46013992309571,,84.57639999389649,4.997144503607536,94.57068900111156,74.58211098668141,3.0040054321289062,0.552001953125,2.4520034790039062,3.0040054321289062,6.386999947684152,53.39373867331112,-0.18369969687115884,-0.2809458742190669,0.09724617734790808,56708250.0
2024-05-31 00:00:00-04:00,81.5999984741211,81.96499633789062,76.0009994506836,78.45099639892578,74080000,0.0,0.0,84.21539916992188,86.22199935913086,84.68634986877441,88.23621978759766,,84.68634986877441,4.825593755454941,94.33753737968429,75.03516235786454,5.963996887207031,0.8290023803710938,6.792999267578125,6.792999267578125,6.5854998997279575,48.47367143573938,-0.7555717301653431,-0.37587104540832217,-0.3797006847570209,57164150.0
2024-06-03 00:00:00-04:00,80.19999694824219,80.6050033569336,74.12200164794922,77.05899810791016,61558000,0.0,0.0,81.94959869384766,85.0489990234375,84.6257999420166,87.8341796875,,84.6257999420166,4.917071909257244,94.45994376053109,74.79165612350211,6.483001708984375,2.1540069580078125,4.3289947509765625,6.483001708984375,6.696000235421317,48.66694088610094,-1.3060517141644254,-0.5619071791595429,-0.7441445350048825,57625600.0
2024-06-04 00:00:00-04:00,75.9000015258789,78.06600189208984,75.4000015258789,77.16100311279297,40783000,0.0,0.0,79.88739929199218,83.72569961547852,84.33209991455078,87.43191970825195,,84.33209991455078,5.185210201444302,94.70252031743938,73.96167951166218,2.6660003662109375,1.0070037841796875,1.65899658203125,2.6660003662109375,6.440214429582868,43.92649067403876,-1.714318519310794,-0.7923894471897932,-0.9219290721210007,56993350.0
2024-06-05 00:00:00-04:00,79.5,82.25399780273438,78.01799774169922,80.25199890136719,63075000,0.0,0.0,79.14339904785156,82.76139984130859,84.24824981689453,86.95137969970703,,84.24824981689453,5.239392362508156,94.72703454191084,73.76946509187822,4.236000061035156,5.092994689941406,0.85699462890625,5.092994689941406,5.8602142333984375,26.49936880395829,-1.7680741183362443,-0.9875263814190836,-0.7805477369171607,58107450.0
2024-06-06 00:00:00-04:00,80.5,80.80000305175781,75.55500030517578,77.79199981689453,50339000,0.0,0.0,78.14299926757812,81.80789947509766,84.02464981079102,86.4570997619629,,84.02464981079102,5.420814618660158,94.86627904811134,73.1830205734707,5.245002746582031,0.548004150390625,4.696998596191406,5.245002746582031,5.734714508056641,28.594633134928785,-1.9862805788031608,-1.187277220895899,-0.7990033579072617,58764600.0
2024-06-07 00:00:00-04:00,76.36399841308594,78.29100036621094,75.84700012207031,76.91100311279297,34449000,0.0,0.0,77.83500061035156,81.02519989013672,83.8716999053955,85.94873977661133,,83.8716999053955,5.581997907518798,95.0356957204331,72.70770409035791,2.444000244140625,0.49900054931640625,1.9449996948242188,2.444000244140625,5.523643493652344,29.35983762278053,-2.204883319623761,-1.3907984406414715,-0.8140848789822894,58546000.0
2024-06-10 00:00:00-04:00,76.16500091552734,80.4000015258789,75.3030014038086,78.68599700927734,48721000,0.0,0.0,78.160400390625,80.05499954223633,83.81349983215333,85.50239974975585,,83.81349983215333,5.63198104486814,95.07746192188961,72.54953774241704,5.0970001220703125,3.4889984130859375,1.608001708984375,5.0970001220703125,5.493428911481585,29.77473194706974,-2.2094314431155198,-1.5545250411362814,-0.6549064019792383,59086400.0
2024-06-11 00:00:00-04:00,78.0,78.49800109863281,76.30899810791016,76.76100158691406,30387000,0.0,0.0,78.08040008544921,78.9838996887207,83.7377498626709,84.96331985473633,,83.7377498626709,5.719882571812799,95.17751500629649,72.2979847190453,2.1890029907226562,0.18799591064453125,2.3769989013671875,2.3769989013671875,5.219142913818359,28.37668675130098,-2.3413769702207787,-1.711895426953181,-0.6294815432675978,59198400.0
2024-06-12 00:00:00-04:00,78.5,80.13500213623047,76.61599731445312,77.4739990234375,41190000,0.0,0.0,77.52480010986328,78.33409957885742,83.49959983825684,84.49297988891601,,83.49959983825684,5.882498978230498,95.26459779471784,71.73460188179584,3.5190048217773438,3.3740005493164062,0.1450042724609375,3.5190048217773438,5.119500296456473,32.723115373120706,-2.361193448427059,-1.8417550312479567,-0.5194384171791024,58759800.0
2024-06-13 00:00:00-04:00,78.5,88.31700134277344,78.4000015258789,87.11000061035156,116137000,0.0,0.0,79.38840026855469,78.76569976806641,83.09329986572266,84.20403991699219,,83.09329986572266,5.27886750484799,93.65103487541863,72.53556485602668,9.916999816894531,10.843002319335938,0.9260025024414062,10.843002319335938,4.917928968157087,53.33502389201364,-1.5811271044937882,-1.7896294458971231,0.2085023414033349,59690200.0
2024-06-14 00:00:00-04:00,84.69300079345703,87.19999694824219,82.56099700927734,84.4540023803711,65988000,0.0,0.0,80.89700012207031,79.36600036621094,82.7939998626709,83.97713989257812,,82.7939998626709,5.002884764141692,92.79976939095428,72.78823033438752,4.638999938964844,0.089996337890625,4.549003601074219,4.638999938964844,4.816500527518136,44.309766613439514,-1.1638199746927285,-1.6644675516562444,0.5006475769635159,59484700.0
2024-06-17 00:00:00-04:00,85.73999786376953,92.19100189208984,82.80899810791016,88.74099731445312,89118000,0.0,0.0,82.90800018310547,80.53420028686523,82.79159965515137,83.85591979980468,,82.79159965515137,4.999867801220069,92.79133525759151,72.79186405271123,9.382003784179688,7.73699951171875,1.6450042724609375,9.382003784179688,5.167715345110212,51.672418695696415,-0.4816245366632188,-1.4278989486576394,0.9462744119944206,61344400.0
2024-06-18 00:00:00-04:00,89.69999694824219,93.88800048828125,88.33100128173828,92.0009994506836,87621000,0.0,0.0,85.95599975585938,82.0181999206543,82.8719497680664,83.83893981933593,,82.8719497680664,5.139436565631253,93.1508228993289,72.5930766368039,5.556999206542969,5.147003173828125,0.40999603271484375,5.556999206542969,5.224429539271763,60.64882770277586,0.3184048178074761,-1.0786381953646165,1.3970430131720926,63043900.0
2024-06-20 00:00:00-04:00,96.12899780273438,101.4020004272461,90.03199768066406,91.76399993896484,134329000,0.0,0.0,88.81399993896484,83.16940002441406,82.96539993286133,83.86581985473633,,82.96539993286133,5.288682385892425,93.54276470464617,72.38803516107649,11.370002746582031,9.4010009765625,1.9690017700195312,11.370002746582031,5.822000776018415,62.20143372419178,0.9226739542179843,-0.6783757654480964,1.6010497196660807,66800950.0
2024-06-21 00:00:00-04:00,90.01000213623047,91.79499816894531,86.3219985961914,90.5260009765625,73587000,0.0,0.0,89.49720001220703,84.44280014038085,83.12534980773925,83.85925994873047,,83.12534980773925,5.472709756971399,94.07076932168205,72.17993029379646,5.472999572753906,0.03099822998046875,5.4420013427734375,5.472999572753906,5.727715083530971,67.94047014223425,1.2868316344138577,-0.28533428547570555,1.5721659198895632,67664200.0
2024-06-24 00:00:00-04:00,88.0999984741211,88.25,82.0,82.697998046875,77210000,0.0,0.0,89.14599914550782,85.02149963378906,83.02334976196289,83.63865997314453,,83.02334976196289,5.4600674838786025,93.9434847297201,72.10321479420568,6.25,2.2760009765625,8.5260009765625,8.5260009765625,5.8736436026436945,57.0331044964329,0.9330195360804225,-0.04166352116447994,0.9746830572449025,65794600.0
2024-06-25 00:00:00-04:00,84.6510009765625,85.72200012207031,82.30000305175781,84.31199645996094,47024000,0.0,0.0,88.26019897460938,85.58409957885742,82.81954956054688,83.527919921875,,82.81954956054688,5.323655471950737,93.46686050444835,72.1722386166454,3.4219970703125,3.0240020751953125,0.3979949951171875,3.4219970703125,5.927643367222378,58.594742480041624,0.7739356340302521,0.12145630987446648,0.6524793241557856,64720600.0
2024-06-26 00:00:00-04:00,84.3499984741211,85.21399688720703,80.8270034790039,83.11599731445312,45500000,0.0,0.0,86.48319854736329,86.21959915161133,82.60174942016602,83.42473983764648,,82.60174942016602,5.211216097676484,93.02418161551898,72.17931722481305,4.386993408203125,0.9020004272460938,3.4849929809570312,4.386993408203125,5.877214704241071,53.60650779675894,0.5450701306851187,0.20617907403659694,0.3388910566485217,63878050.0
2024-06-27 00:00:00-04:00,83.10099792480469,89.27799987792969,82.56199645996094,89.03600311279297,71513000,0.0,0.0,85.9375991821289,87.37579956054688,82.85494956970214,83.25285995483398,,82.85494956970214,5.40086990262962,93.65668937496139,72.0532097644429,6.71600341796875,6.1620025634765625,0.5540008544921875,6.71600341796875,5.9822861807686945,63.02414768007364,0.8317991005166476,0.33130307933260705,0.5004960211840406,64987550.0
2024-06-28 00:00:00-04:00,89.9000015258789,89.98799896240234,81.5199966430664,81.93499755859375,165059000,0.0,0.0,84.21939849853516,86.8582992553711,82.81199951171875,82.9713998413086,,82.81199951171875,5.40479427012096,93.62158805196067,72.00241097147683,8.468002319335938,0.951995849609375,7.5160064697265625,8.468002319335938,6.412572043282645,55.08645674937948,0.4805031312403685,0.36114308971415937,0.1193600415262091,70883400.0
